timestamp,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
1683644352.40249920,8587397,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.022342408075928688
1683644352.40499806,8589896,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.022283034399151802
1683644352.40749717,8592395,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.022223560139536858
1683644352.40999603,8594894,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.022163983434438705
1683644352.41249514,8597393,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021984709426760674
1683644352.41499400,8599892,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.02192475087940693
1683644352.41749310,8602391,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021864689886569977
1683644352.41999221,8604890,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.02180452086031437
1683644352.42249107,8607389,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021744247525930405
1683644352.42499018,8609888,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021571336314082146
1683644352.42748904,8612387,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021510694175958633
1683644352.42998815,8614886,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021449964493513107
1683644352.43248701,8617385,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021389150992035866
1683644352.43498611,8619884,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021328238770365715
1683644352.43748522,8622383,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.021161513403058052
1683644352.43998408,8624882,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.0211002416908741
1683644352.44248319,8627381,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.02103886753320694
1683644352.44498205,8629880,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.02097739651799202
1683644352.44748116,8632379,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.02091582864522934
1683644352.44998002,8634878,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.020754966884851456
1683644352.45247912,8637377,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.02069302275776863
1683644352.45497799,8639876,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.020630959421396255
1683644352.45747709,8642375,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.020568788051605225
1683644352.45997620,8644874,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.020506510511040688
1683644352.46247506,8647373,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.020351218059659004
1683644352.46497416,8649872,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.020288582891225815
1683644352.46747303,8652371,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.020225852727890015
1683644352.46997213,8654870,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.020163029432296753
1683644352.47247100,8657369,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.02010010927915573
1683644352.47497010,8659868,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019950224086642265
1683644352.47746921,8662367,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019886987283825874
1683644352.47996807,8664866,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01982366107404232
1683644352.48246717,8667365,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019760243594646454
1683644352.48496604,8669864,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019696732982993126
1683644352.48746514,8672363,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01955205760896206
1683644352.48996401,8674862,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019488222897052765
1683644352.49246311,8677361,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019424278289079666
1683644352.49496222,8679860,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019360220059752464
1683644352.49746108,8682359,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019296057522296906
1683644352.49996018,8684858,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019156303256750107
1683644352.50245905,8687357,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01909182034432888
1683644352.50495815,8689856,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.019027229398489
1683644352.50745702,8692355,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018962537869811058
1683644352.50995612,8694854,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018897749483585358
1683644352.51245499,8697353,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018762731924653053
1683644352.51495409,8699852,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01869763620197773
1683644352.51745319,8702351,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018632445484399796
1683644352.51995206,8704850,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.0185671616345644
1683644352.52245116,8707349,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018501775339245796
1683644352.52495003,8709848,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018371982499957085
1683644352.52744913,8712347,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018306277692317963
1683644352.52994800,8714846,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018240472301840782
1683644352.53244710,8717345,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018174558877944946
1683644352.53494620,8719844,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.018108535557985306
1683644352.53744507,8722343,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01798304170370102
1683644352.53994417,8724842,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.017916714772582054
1683644352.54244304,8727341,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01785028725862503
1683644352.54494214,8729840,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.017783766612410545
1683644352.54744101,8732339,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.0177171491086483
1683644352.54994011,8734838,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.0175958052277565
1683644352.55243921,8737337,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.017528904601931572
1683644352.55493808,8739836,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.017461910843849182
1683644352.55743718,8742335,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01739482209086418
1683644352.55993605,8744834,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.017327632755041122
1683644352.56243515,8747333,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01721026375889778
1683644352.56493402,8749832,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.017142772674560547
1683644352.56743312,8752331,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.017075182870030403
1683644352.56993198,8754830,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.0170074924826622
1683644352.57243109,8757329,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.016939697787165642
1683644352.57493019,8759828,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.016826104372739792
1683644352.57742906,8762327,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.016758032143115997
1683644352.57992816,8764826,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.016689874231815338
1683644352.58242702,8767325,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.016621626913547516
1683644352.58492613,8769824,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.016553286463022232
1683644352.58742499,8772323,-35.362938,149.165085,584.0899658203125,-0.027370285242795944,-0.01644335500895977
